,State,Number_feature,Time_Step,number_layers,number_hiddinen_nodes,MAE,RMSE,R2_Score
174,Karnataka,6,7,1,32,0.18059855699539185,0.20295959854345083,0.2777040535094746
175,Karnataka,6,15,1,1,0.4418565332889557,0.4806293436258427,-3.706583537262457
176,Karnataka,6,15,1,5,0.2533249855041504,0.28859655096969805,-0.6969437177252216
177,Karnataka,6,15,1,8,0.28460466861724854,0.31196349104069554,-0.9828630390867232
178,Karnataka,6,15,1,16,0.2521848678588867,0.27118574499884196,-0.4983693521064221
179,Karnataka,6,15,1,32,0.16879874467849731,0.17926483616023206,0.34525021770896347
180,Uttar-Pradesh,1,5,1,1,0.2093265801668167,0.23853672902578799,0.0004779424916607766
181,Uttar-Pradesh,1,5,1,5,0.2547449469566345,0.2943273197524944,-0.5217490225615429
182,Uttar-Pradesh,1,5,1,8,0.20009607076644897,0.22591249353939333,0.10347502800379871
183,Uttar-Pradesh,1,5,1,16,0.15365654230117798,0.1707419905511946,0.48789081370589205
184,Uttar-Pradesh,1,5,1,32,0.10196530818939209,0.11308198701220598,0.7753694895663894
185,Uttar-Pradesh,1,7,1,1,0.3200361132621765,0.34844009030666523,-1.2544118862574773
186,Uttar-Pradesh,1,7,1,5,0.20141516625881195,0.2240003705309034,0.06830356624758138
187,Uttar-Pradesh,1,7,1,8,0.16703784465789795,0.18255025483620105,0.38121192548833316
188,Uttar-Pradesh,1,7,1,16,0.15455979108810425,0.1684888892525513,0.4728677785819979
189,Uttar-Pradesh,1,7,1,32,0.10647949576377869,0.11627244123229277,0.7489671200213651
190,Uttar-Pradesh,1,15,1,1,0.23729729652404785,0.2566906478183541,-0.6976308530421986
191,Uttar-Pradesh,1,15,1,5,0.10533161461353302,0.11210819552794674,0.6761842597040664
192,Uttar-Pradesh,1,15,1,8,0.15940627455711365,0.16757132954368642,0.27652645875843795
193,Uttar-Pradesh,1,15,1,16,0.18556585907936096,0.193019375357257,0.040102104207014655
194,Uttar-Pradesh,1,15,1,32,0.08544781059026718,0.09284762879297051,0.7778916697294521
195,Uttar-Pradesh,2,5,1,1,0.3374795615673065,0.3787066927156024,-1.5193461656833125
196,Uttar-Pradesh,2,5,1,5,0.18566925823688507,0.20595815847277396,0.2548565577954851
197,Uttar-Pradesh,2,5,1,8,0.2502196729183197,0.2800064277124023,-0.3772660837217887
198,Uttar-Pradesh,2,5,1,16,0.22436442971229553,0.2526763029757313,-0.12152992952132058
199,Uttar-Pradesh,2,5,1,32,0.1350877434015274,0.14852756979966028,0.6124782786097844
200,Uttar-Pradesh,2,7,1,1,0.3586410582065582,0.3999101686934762,-1.9696269998221463
201,Uttar-Pradesh,2,7,1,5,0.3184172809123993,0.3588161061684959,-1.3906768554911055
202,Uttar-Pradesh,2,7,1,8,0.16063344478607178,0.17602793021096247,0.42463931853301784
203,Uttar-Pradesh,2,7,1,16,0.13548384606838226,0.14554217272097245,0.6066721270792824
204,Uttar-Pradesh,2,7,1,32,0.16013407707214355,0.1728089759650147,0.44548970336940064
205,Uttar-Pradesh,2,15,1,1,0.08687989413738251,0.09772772081014826,0.7539299798420087
206,Uttar-Pradesh,2,15,1,5,0.27449721097946167,0.2927976744571819,-1.2088103587451817
207,Uttar-Pradesh,2,15,1,8,0.23493361473083496,0.2479090270032704,-0.5834630578738
208,Uttar-Pradesh,2,15,1,16,0.24357596039772034,0.2534425021664524,-0.6549393876832135
209,Uttar-Pradesh,2,15,1,32,0.161411851644516,0.16942651387574445,0.2604186175759534
210,Uttar-Pradesh,3,5,1,1,0.3649434745311737,0.41943419770629176,-2.0903634304473804
211,Uttar-Pradesh,3,5,1,5,0.2548784017562866,0.2811108218315853,-0.3881518679130993
212,Uttar-Pradesh,3,5,1,8,0.24466846883296967,0.2736559131790568,-0.31550202695181384
213,Uttar-Pradesh,3,5,1,16,0.2527850568294525,0.2794215584262368,-0.3715185398006964
214,Uttar-Pradesh,3,5,1,32,0.16934554278850555,0.18672264406301506,0.38754266232290957
215,Uttar-Pradesh,3,7,1,1,0.36399954557418823,0.40994669692780045,-2.1205547604234853
216,Uttar-Pradesh,3,7,1,5,0.31056347489356995,0.34197744776727285,-1.1715604632144956
217,Uttar-Pradesh,3,7,1,8,0.2401207983493805,0.26204220156908953,-0.27502737214379525
218,Uttar-Pradesh,3,7,1,16,0.22582240402698517,0.24363677867641514,-0.10220591575901672
219,Uttar-Pradesh,3,7,1,32,0.19337502121925354,0.21116923036658705,0.17198480357961976
220,Uttar-Pradesh,3,15,1,1,0.3074564039707184,0.3368676416233949,-1.9237606081528562
221,Uttar-Pradesh,3,15,1,5,0.3579403758049011,0.37715977355894,-2.665000017116262
222,Uttar-Pradesh,3,15,1,8,0.30495238304138184,0.32034671414635446,-1.6440141693520345
223,Uttar-Pradesh,3,15,1,16,0.27150002121925354,0.2838055484443745,-1.0752240555397723
224,Uttar-Pradesh,3,15,1,32,0.21114830672740936,0.22111035645195465,-0.25962529027108094
225,Uttar-Pradesh,4,5,1,1,0.5585801005363464,0.607507166133419,-5.4831298835018325
226,Uttar-Pradesh,4,5,1,5,0.23309621214866638,0.25970399455305965,-0.18478387155148557
227,Uttar-Pradesh,4,5,1,8,0.16237753629684448,0.1777413649808893,0.44504357104610426
228,Uttar-Pradesh,4,5,1,16,0.13832667469978333,0.1641846724158895,0.5264704705853362
229,Uttar-Pradesh,4,5,1,32,0.1151740625500679,0.12966352608860462,0.7046631942967216
230,Uttar-Pradesh,4,7,1,1,0.1425705850124359,0.1708938543522584,0.45771210122464545
231,Uttar-Pradesh,4,7,1,5,0.2512871026992798,0.28142530223226675,-0.47062963275513026
232,Uttar-Pradesh,4,7,1,8,0.2471572309732437,0.2777561694257468,-0.43253231114025104
233,Uttar-Pradesh,4,7,1,16,0.10269002616405487,0.12756517034984946,0.6978370125331705
234,Uttar-Pradesh,4,7,1,32,0.07102516293525696,0.08444748211199059,0.8675809562114152
235,Uttar-Pradesh,4,15,1,1,0.530906617641449,0.5631631015669637,-7.171308231532869
236,Uttar-Pradesh,4,15,1,5,0.3090812861919403,0.3219999431956579,-1.671374869034954
237,Uttar-Pradesh,4,15,1,8,0.1566338688135147,0.17167575623369455,0.24065141864028028
238,Uttar-Pradesh,4,15,1,16,0.17644718289375305,0.18766197519835634,0.09264808981665495
239,Uttar-Pradesh,4,15,1,32,0.11399290710687637,0.12067445334229095,0.6248076898544264
240,Uttar-Pradesh,5,5,1,1,0.34229448437690735,0.42399743209929464,-2.1579724348309814
241,Uttar-Pradesh,5,5,1,5,0.28550389409065247,0.3164634770575337,-0.7592560276305638
242,Uttar-Pradesh,5,5,1,8,0.24922911822795868,0.2768622099847888,-0.34650894247478425
243,Uttar-Pradesh,5,5,1,16,0.1388501226902008,0.1583977491126289,0.5592626157965674
244,Uttar-Pradesh,5,5,1,32,0.14880388975143433,0.16571832290405908,0.5175826465787374
245,Uttar-Pradesh,5,7,1,1,0.31797462701797485,0.345539054083499,-1.2170286935975252
246,Uttar-Pradesh,5,7,1,5,0.2153625637292862,0.23160995389702205,0.0039263485515138585
247,Uttar-Pradesh,5,7,1,8,0.2857140302658081,0.31195589619854674,-0.807021866786545
248,Uttar-Pradesh,5,7,1,16,0.2096577137708664,0.23174123717945466,0.0027967247620710456
